Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
1103,MSI,MSI Cyborg 15 A12UDX-1048IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::617407::computer::laptops,79990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 1.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3690,Acer,Acer Aspire E5-575 (UN.GDWSI.009) Laptop (15.6 Inch | Core i5 7th Gen | 8 GB | Linux | 1 TB HDD)::577732::computer::laptops,41900,Intel Core i5 (7th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6 ,"GeForce 940MX GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 8 Hrs Battery Life
2759,ASUS,ASUS ROG Zephyrus G15 GA503RM-LN143WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::596429::computer::laptops,162990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
2793,ASUS,ASUS Zenbook 14 OLED UX3402VA-KN742WS Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::601039::computer::laptops,94990,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 2.2 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
1682,HP,HP 15s-GR0008AU (21W94PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 4 GB | Windows 10 | 1 TB HDD 256 GB SSD)::581302::computer::laptops,35174,AMD Dual-Core Ryzen 3,AMD,Not Expandable,4 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,Radeon,AMD,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter
2924,Lenovo,Lenovo ThinkPad E14 (20TAS13V00) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::617652::computer::laptops,55990,Intel Core i3 (11th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 11.9 Hrs Battery Life
3673,ASUS,ASUS Vivobook X507UA-EJ101T Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::576618::computer::laptops,48990,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6 ,"Geforce MX130 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,33,33W Adapter
1852,Lenovo,Lenovo Ideapad 1 11IGL05 (81VT0095IN) Laptop (11.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 256 GB SSD)::593299::computer::laptops,25200,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 2.8 Ghz Processor,LED,11.6 ,UHD,Intel,256 GB SSD Storage,No HDD,no,
1343,ASUS,ASUS TUF Gaming F15 FX577ZE-HN072WS Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::595441::computer::laptops,129990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.1 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
3600,Lenovo,Lenovo Ideapad 310-14IKB (80TU00DKIN) Laptop (14 Inch | Core i5 7th Gen | 8 GB | Windows 10 | 1 TB HDD)::577176::computer::laptops,47493,Intel Core i5 (7th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,14 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,no,Upto 5 Hrs Battery Life
2092,Apple,Apple MacBook Air M2 MQKU3HN/A Ultrabook (15.3 Inch | Apple M2 | 8 GB | macOS Ventura | 256 GB SSD)::612744::computer::laptops,131521,Apple M2 Processor,Apple,Not Expandable,8 GB RAM, RAM,0,LCD,15.3 ,M2,Apple,256 GB SSD Storage,No HDD,35, Upto 18 Hrs Battery Life
1195,Lenovo,Lenovo Yoga 7 Gen 8 (82YM0075IN) Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::616343::computer::laptops,94190,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB LP, LPDDR5 RAM, 2.7 Ghz Processor,LED,14 ,Radeon 680M,AMD,1024 GB SSD Storage,No HDD,65,65W Adapter
662,Acer,Acer Aspire Lite AL15-52 (UN.431SI.332) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::616377::computer::laptops,42990,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR5 RAM , 4.2 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 11 Hrs Battery Life
373,Samsung,Samsung Galaxy Book Intel Evo 15.6 2 15.6 Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::594522::computer::laptops,61990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
3409,Lenovo,Lenovo Ideapad S340 (81VV00KKIN) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::583297::computer::laptops,65000,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,14 ,Iris Pro,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter
2821,Samsung,Samsung Galaxy Book 4 360 NP750QGK-LG3IN Laptop (15.6 Inch | Core 7 Series 1 | 16 GB | Windows 11 | 1 TB SSD)::618483::computer::laptops,138990,Intel Core 7 (Series 1),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 1.8 Ghz Processor,LED,15.6 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 8.7 Hrs Battery Life
2726,HP,HP Envy x360 15-ew0021TX (7N6V9PA) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::613899::computer::laptops,90990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LED,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,90,90W Adapter
1044,Samsung,Samsung Galaxy Book 4 NP750XGJ-LG1IN Laptop (15.6 Inch | Core i5 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::618338::computer::laptops,67990,Intel Core i5 (13th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.3 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
1498,Lenovo,Lenovo Ideapad 320 (80XV00YDIN) Laptop (15.6 Inch | AMD Dual Core A9 | 8 GB | DOS | 1 TB HDD)::588670::computer::laptops,30227,AMD Dual-Core A9 APU,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LED,15.6 ,"R17M-M1-70 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,35,35W Adapter
4171,Lenovo,Lenovo Ideapad Slim 3 (81W1005CIN) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::583166::computer::laptops,41990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon,AMD,128 GB SSD Storage , 1024 GB HDD Storage,35,35W Adapter
2022,Lenovo,Lenovo Ideapad 3 15IGL05 (81WQ00NXIN) Laptop (15.6 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 256 GB SSD)::611771::computer::laptops,26999,Intel Celeron Dual-Core,Intel, 8 GB Expandable,8 GB , DDR4 RAM , 1.1 Ghz Processor,LCD,15.6 ,UHD 600,Intel,256 GB SSD Storage,No HDD,45,45W Adapter
973,ASUS,ASUS ROG Zephyrus G14 GA401QC-HZ047TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB SSD)::593726::computer::laptops,103790,AMD Octa-Core Ryzen 7,AMD,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,14 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,150,150W Adapter
2931,Lenovo,Lenovo ThinkBook 15 Gen 5 (21JFA02RIN) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::617552::computer::laptops,34490,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.3 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,no,
668,Dell,Dell Inspiron 15 3511 (D560674WIN9S) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::596032::computer::laptops,65500,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.8 Ghz Processor,LCD,15.6 ,"GeForce MX350 GPU, 2 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,65, Upto 5 Hrs Battery Life
1817,ASUS,ASUS Vivobook X507UA-EJ313T Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::576759::computer::laptops,25265,Intel Core i3 (7th Gen),Intel, 8 GB Expandable,4 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,33,33W Adapter
474,ASUS,ASUS VivoBook 15 X1504VA-NJ323WS Laptop (15.6 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::600836::computer::laptops,42990,Intel Core i3 (13th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.2 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life
653,ASUS,ASUS VivoBook 15 X1502ZA-EJ312WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596296::computer::laptops,48390,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.7 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3045,Dell,Dell Inspiron 15 3530 (IN3530V84RM001ORS1) Laptop (15.6 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::612939::computer::laptops,47700,Intel Core i3 (13th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1970,Acer,Acer Aspire 7 A715-51G (UN.QGBSI.002) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596046::computer::laptops,51990,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter
4127,Lenovo,Lenovo V145 (81MT006YIH) Laptop (15.6 Inch | AMD Dual Core A6 | 4 GB | Windows 10 | 1 TB HDD)::583135::computer::laptops,29990,AMD Dual-Core A6 APU,AMD,Not Expandable,4 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,Radeon,AMD,NO SSD,1024 GB HDD Storage,no,
2099,Lenovo,Lenovo Ideapad Gaming 3 15ACH6 (82K200X6IN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::593408::computer::laptops,61739,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter
2098,Dell,Dell Inspiron 15 3511 (D560646WIN9B) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 1 TB HDD)::594741::computer::laptops,39999,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.8 Ghz Processor,LCD,15.6 ,Integrated,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
2997,MSI,MSI Stealth 16 Studio A13VG-030IN Laptop (16 Inch | Core i7 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::615832::computer::laptops,249990,Intel Core i7 (13th Gen),Intel, 64 GB Expandable,32 GB , DDR5 RAM , 4.8 Ghz Processor,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
3776,Dell,Dell Inspiron 14 5418 (D560481WIN9S) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::586946::computer::laptops,63990,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 2.6 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life
4320,HP,HP 14s-fr0009au (21S72PA) Laptop (14 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 512 GB SSD)::583147::computer::laptops,41990,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
1542,Lenovo,Lenovo Ideapad S145 (81VD00EFIN) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::582078::computer::laptops,22255,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,35,35W Adapter
1772,ASUS,ASUS ZenBook 13 UX325JA-EG135TS Laptop (13.3 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::581167::computer::laptops,64990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,13.3 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
2240,ASUS,ASUS TUF Gaming F15 FX507ZE-HN038W Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596407::computer::laptops,109990,Intel Core i7 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR5 RAM , 2.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
130,HP,HP 15s-dy3001TU (360L7PA) Laptop (15.6 Inch | Pentium Dual Core | 8 GB | Windows 10 | 1 TB HDD)::584902::computer::laptops,40550,Intel Pentium Dual-Core,Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
1572,HP,HP 14s-fr0016AU (300T0PA) Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 10 | 512 GB SSD)::585650::computer::laptops,28327,AMD Quad-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.7 Ghz Processor,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
379,HP,HP Envy x360 Intel Evo 13-bf0121TU (7H5D3PA) Laptop (13.4 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::599065::computer::laptops,81199,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR4X RAM, 2.4 Ghz Processor,LCD,13.4 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
1303,HP,HP Envy x360 13-ay1065AU (6H8V9PA) Laptop (13.3 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::598683::computer::laptops,75990,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,13.3 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
649,ASUS,ASUS VivoBook Go 14 E1404FA-NK325WS Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::613010::computer::laptops,33799,AMD Quad-Core Ryzen 3,AMD, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 2.4 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,45,45W Adapter
2519,Dell,Dell Inspiron 14 7420 (D560777WIN9S) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::597819::computer::laptops,83990,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,14 ,"GeForce MX550 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
3898,ASUS,ASUS TUF FX706HCB-HX162T Laptop (17.3 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::593237::computer::laptops,71990,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.7 Ghz Processor,LED,17.3 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter
2553,Dell,Dell Vostro 5625 (D552238WIN9S) Laptop (16 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::598122::computer::laptops,77614,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 2.0 Ghz Processor,LCD,16 ,Radeon Graphics,AMD,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
4116,Lenovo,Lenovo Ideapad 330-15IKB (81DE02W8IN) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD 128 GB SSD)::575846::computer::laptops,25935,Intel Core i3 (7th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6 ,"Geforce MX150 GPU, 2 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,65, Upto 6 Hrs Battery Life
2803,ASUS,ASUS ROG Flow X13 GV301RE-LJ156WS Laptop (13.4 Inch | AMD Octa Core Ryzen 9 | 32 GB | Windows 11 | 1 TB SSD)::597353::computer::laptops,173880,AMD Octa-Core Ryzen 9,AMD,Not Expandable,32 GB LP, LPDDR5 RAM, 4.8 Ghz Processor,LCD,13.4 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
4158,Dell,Dell Inspiron 15 3501 (D560420WIN9B) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::592382::computer::laptops,42290,Intel Core i3 (10th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.2 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,no,Upto 7 Hrs Battery Life
63,ASUS,ASUS TUF Gaming F15 FX506LHB-HN355WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::596520::computer::laptops,50990,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150, Upto 14.7 Hrs Battery Life
2448,HP,HP Pavilion 14-dv1029TU (5D0C2PA) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 1 TB SSD)::595979::computer::laptops,102200,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.7 Ghz Processor,LCD,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
2315,Lenovo,Lenovo Ideapad Slim 5 (82SF004XIN) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597196::computer::laptops,81990,Intel Core i7 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 1.7 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3248,ASUS,ASUS VivoBook 15 K510UQ-BQ667T Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::577399::computer::laptops,49916,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6 ,"Geforce 940MX GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,42,42W Adapter
4314,Acer,Acer Swift Go OLED (NX.KPZSI.002) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::613335::computer::laptops,69999,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 4.7 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,100,100W Adapter
1325,MSI,MSI Summit E16 Flip A11UCT-085IN Laptop (16 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::596344::computer::laptops,173617,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB LP, LPDDR4 RAM, 4.8 Ghz Processor,LCD,16 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
4208,HP,HP 14s-ef1001tu (510L4PA) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::595905::computer::laptops,60479,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
2896,MSI,MSI Commercial 14 H A13MG vPro-069IN Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::617118::computer::laptops,94990,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,no,
2716,MSI,MSI GF63 Thin 11UCX-1491IN Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 1 TB HDD 512 GB SSD)::613001::computer::laptops,62990,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage , 1024 GB HDD Storage,no,
1826,ASUS,ASUS Vivobook L402WA-EH21 Laptop (14 Inch | AMD Quad Core E2 | 4 GB | Windows 10 | 32 GB SSD)::577249::computer::laptops,77460,AMD Quad-Core E2 APU,AMD,Not Expandable,4 GB , DDR3 RAM, 1.5 Ghz Processor,LED,14 ,Radeon R2,AMD,32 GB SSD Storage,No HDD,45,45W Adapter
3770,ASUS,ASUS VivoBook 15 X509MA-BR270T Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 256 GB SSD)::585099::computer::laptops,23990,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 1.1 Ghz Processor,LED,15.6 ,UHD 600,Intel,256 GB SSD Storage,No HDD,33,33W Adapter
4010,Lenovo,Lenovo Ideapad C340 (81TK008HIN) Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::575490::computer::laptops,66000,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LED,14 ,UHD 620,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3641,ASUS,ASUS Vivobook S410UA-EB606T Laptop (14 Inch | Core i3 7th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::577112::computer::laptops,44990,Intel Core i3 (7th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LED,14 ,HD 620,Intel,128 GB SSD Storage , 1024 GB HDD Storage,45,45W Adapter
1893,HP,HP Pavilion 13-U104TU (Y4F71PA) Laptop (13.3 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::578144::computer::laptops,46990,2.4 Ghz Processor,2.4,Not Expandable,4 GB , DDR4 RAM,0,LED,13.3 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
594,MSI,MSI Katana GF66 12UE-1001IN Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::597374::computer::laptops,103226,Intel Core i5 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
748,ASUS,ASUS ZenBook S13 UM5302TA-LX702WS Laptop (13.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::596330::computer::laptops,114990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB LP, LPDDR5 RAM, 2.7 Ghz Processor,LED,13.3 ,Radeon,AMD,1024 GB SSD Storage,No HDD,65,65W Adapter
2624,MSI,MSI GE66 Raider 11UE-608IN Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD)::596409::computer::laptops,170990,Intel Core i7 (11th Gen),Intel, 64 GB Expandable,16 GB , DDR4 RAM , 2.3 Ghz Processor,LED,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
453,HP,HP Pavilion 15-EC2048AX (499C0PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::594923::computer::laptops,76990,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no, Upto 9.15 Hrs Battery Life
1160,MSI,MSI Prestige 14 Evo B12M-472IN Laptop (14 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::616639::computer::laptops,77990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 4.2 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,
1450,Acer,Acer Aspire 3 A315-23-R2M0 (NX.HVUSI.00P) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::594540::computer::laptops,37999,AMD Quad-Core Ryzen 5,AMD, 12 GB Expandable,8 GB , DDR4 RAM , 3.4 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,512 GB SSD Storage,No HDD,45, Upto 11 Hrs Battery Life
